,0
1753,CABALETTA BIO
1754,CABLE ONE INC
1755,CABOT CORP
1756,CABOT MICROELECTRONICS
1757,CABOT OIL & GAS CORP
1758,CACI INTERNATIONAL INC
1759,CACTUS INC
1760,CADENCE BANCORP
1761,CADENCE DESIGN SYSTEMS
1762,CARTER INC
1763,CARVANA CO
1764,CASA SYSTEMS INC
1765,CASELLA WASTE SYSTEMS
1766,CASEYS GENERAL STORES
1767,CASI PHARMACEUTICALS INC
1768,CASPER SLEEP
1769,CASS INFORMATION SYSTEMS
1770,CASSAVA SCIENCES INC
1771,CASTLE BIOSCIENCES INC
1772,CATABASIS PHARACEUTICALS
1773,CATALENT INC
1774,CATALYST BIOSCIENCES INC
1775,CATALYST PHARMACEUTICALS
1776,CATASYS INC
1777,CATCHMARK TIMBER TRUST
1778,CATERPILLAR INC
1779,CATHAY GENERAL BANCORP
1780,CATO CORP
1781,CAVCO INDUSTRIES INC
1782,CB FINL SVCS INC
1783,CBIZ INC
1784,CBOE GLOBAL MARKETS INC
1785,CBRE GROUP INC
1786,CBTX INC
1787,CDK GLOBAL INC
1788,CDW CORPORATION
1789,CECO ENVIRONMENTAL CORP
1790,CELANESE CORP
1791,CELLULAR BIOMEDICINE GRP
1792,CEL-SCI CORP
1793,CELSIUS HOLDINGS INC
1794,CENTENE CORP
1795,CENTERPOINT ENERGY INC
1796,CENTOGENE NV
1797,CENTRAL EUROPEAN MEDIA
1798,CENTRAL GARDEN & PET CO
1799,CENTRAL GARDEN & PET CO
1800,CENTRAL PACIFIC FINL
1801,CENTRAL VALLEY CMNTY
1802,CENTURY ALUMINUM CO
1803,CENTURY BANCORP INC
1804,CENTURY CASINOS INC
1805,CENTURY COMMUNITIES INC
1806,CENTURYLINK INC
1807,CERECOR INC
1808,CERENCE
1809,CERIDIAN HCM HOLDING
1810,CERNER CORP
1811,CIRRUS LOGIC INC
1812,CISCO SYSTEMS INC
1813,CIT GROUP INC
1814,CITI TRENDS INC
1815,CITIGROUP INC
1816,CITIZENS & NORTHERN CORP
1817,CITIZENS FINANCIAL INC
1818,CITIZENS HLDG CO MISS
1819,CITIZENS INC
1820,CITRIX SYSTEMS INC
1821,CITY HOLDING CO
1822,CITY OFFICE REIT INC
1823,CIVISTA BANCSHARES INC
1824,CLARUS CORPORATION
1825,CLEAN ENERGY FUELS CORP
1826,CLEAN HARBORS INC
1827,CLEARFIELD INC
1828,CLEARWATER PAPER CORP
1829,CLEARWAY ENERGY
1830,CLEARWAY ENERGY (C)
1831,CLEVELAND-CLIFFS INC
1832,CLIPPER REALTY INC
1833,CLOROX CO
1834,CLOUDERA INC
1835,CLOUDFLARE
1836,CLOVIS ONCOLOGY INC
1837,CME GROUP INC
1838,CMS ENERGY CORP
1839,CNA FINANCIAL CORP
1840,CNB FINL CORP PA
1841,CNO FINANCIAL GROUP
1842,CNX RESOURCES CORP
1843,COASTAL FINANCIAL CORP
1844,COCA COLA CO
1845,COCA-COLA CONSOLIDATED
1846,CODEXIS INC
1847,CO-DIAGNOSTICS INC
1848,CODORUS VY BANCORP INC
1849,COEUR MINING INC
1850,COGENT COMM HOLDINGS
1851,COGNEX CORP
1852,COGNIZANT TECH SOLUTIONS
1853,COHBAR INC
1854,COHEN & STEERS INC
1855,COHERENT INC
1856,COHERUS BIOSCIENCES
1857,COHU INC
1858,COLFAX CORP
1859,COLGATE PALMOLIVE CO
1860,COOPER STD HLDGS INC
1861,COOPER TIRE & RUBBER CO
1862,COPA HOLDINGS SA
1863,COPART INC
1864,CORBUS PHARMACEUTICALS
1865,CORCEPT THERAPEUTICS INC
1866,CORE MARK HOLDING CO INC
1867,CORECIVIC INC
1868,CORELOGIC INC
1869,CORENERGY INFRASTRUCT
1870,COREPOINT LODGINGS INC
1871,CORESITE REALTY CORP
1872,CORMEDIX INC
1873,CORNERSTONE BUILDING
1874,CORNERSTONE ONDEMAND INC
1875,CORNING INC
1876,CORPORATE OFFICE PPTYS
1877,CORTEVA
1878,CORTEXYME
1879,CORVEL CORP
1880,COSTAMARE INC
1881,COSTAR GROUP INC
1882,COSTCO WHOLESALE CORP
1883,COTY INC
1884,COUNTY BANCORP INC
1885,COUPA SOFTWARE INC
1886,COUSINS PROPERTIES INC
1887,COVANTA  HOLDING CORP
1888,COVENANT TRANS GRP INC
1889,COVETRUS INC
1890,COWEN INC
1891,CRA INTERNATIONAL INC
1892,CRACKER BARREL STORE
1893,CRAFT BREW ALLIANCE
1894,CRANE CO
1895,CRAWFORD & CO CL A
1896,CREDIT ACCEP CORP MICH
1897,CREE INC
1898,CRINETICS PHARMACEUTICAL
1899,CROCS INC
1900,CROSS COUNTRY HEALTHCARE
1901,CROSSFIRST BANKSHARES
1902,CROWDSTRIKE HOLDINGS
1903,CROWN CASTLE INTL CORP
1904,CROWN HOLDINGS INC
1905,CRYOLIFE INC
1906,CRYOPORT INC
1907,CSG SYSTEMS INTL INC
1908,CSW INDUSTRIALS INC
1909,DEVON ENERGY CORP
1910,DEXCOM INC
1911,DHI GROUP INC
1912,DHT HOLDINGS INC
1913,DIAMOND HILL INVESTMENT
1914,DIAMOND S SHIPPING
1915,DIAMONDBACK ENERGY INC
1916,DIAMONDROCK HOSPITALITY
1917,DICERNA PHARMACEUTICALS
1918,DICKS SPORTING GOODS INC
1919,DIEBOLD NIXDORF
1920,DIGI INTL INC
1921,DIGIMARC CORPORATION
1922,DIGITAL REALTY TRUST INC
1923,DIGITAL TURBINE INC
1924,DILLARDS INC
1925,DIME CMNTY BANCSHARES
1926,DINE BRANDS GLOBAL INC
1927,DIODES INC
1928,DISCOVER FINANCIAL SRVC
1929,DISCOVERY INC SERIES A
1930,DISCOVERY INC SERIES C
1931,DISH NETWORK CORP
1932,DISNEY WALT CO
1933,DIVERSIFIED HEALTHCARE
1934,DMC GLOBAL INC
1935,DOCUSIGN
1936,DOLBY LABORATORIES INC
1937,DOLLAR GENERAL CORP
1938,DOLLAR TREE INC
1939,DOMINION ENERGY INC
1940,DOMINOS PIZZA INC
1941,DOMO INC
1942,DOMTAR CORPORATION
1943,DONALDSON INC
1944,DONEGAL GROUP INC
1945,DONNELLEY FINANCIAL
1946,DORIAN LPG LTD
1947,DORMAN PRODUCTS INC
1948,DOUGLAS DYNAMICS INC
1949,DOUGLAS EMMETT INC
1950,DOVER CORP
1951,DOW INC
1952,DRIL-QUIP INC
1953,DROPBOX
1954,DSP GROUP INC
1955,DTE ENERGY CO
1956,DUCOMMUN INC
1957,DUKE ENERGY CORP
1958,ELLINGTON FINANCIAL
1959,ELLINGTON RESIDENTIAL
1960,ELOXX PHARMACEUTICALS
1961,EMCOR GROUP INC
1962,EMERALD HOLDING INC
1963,EMERGENT BIOSOLUTIONS
1964,EMERSON ELECTRIC CO
1965,EMPIRE STATE REALTY
1966,EMPLOYERS HOLDINGS INC
1967,ENANTA PHARMACEUTICALS
1968,ENCOMPASS HEALTH CORP
1969,ENCORE CAPITAL GROUP INC
1970,ENCORE WIRE CORP
1971,ENDO INTERNATIONAL PLC
1972,ENDURANCE INTERNATIONAL
1973,ENERGIZER HOLDINGS INC
1974,ENERGY FUELS INC
1975,ENERGY RECOVERY INC
1976,ENERPAC TOOL GROUP CORP
1977,ENERSYS INC
1978,ENNIS INC
1979,ENOCHIAN BIOSCIENCES
1980,ENOVA INTERNATIONAL INC
1981,ENPHASE ENERGY INC
1982,ENPRO INDUSTRIES INC
1983,ENSIGN GROUP INC
1984,ENSTAR GROUP LIMITED
1985,ENTEGRIS INC
1986,ENTERCOM COMMUNICATIONS
1987,ENTERGY CORP
1988,ENTERPRISE BANCORP INC
1989,ENTERPRISE FINL SERVICES
1990,ENTRAVISION COMM
1991,ENVELA
1992,ENVESTNET INC
1993,ENVISTA HOLDINGS
1994,ENZO BIOCHEM INC
1995,EOG RESOURCES INC
1996,EPAM SYSTEMS INC
1997,EPIZYME INC
1998,EPLUS INC
1999,EPR PROPERTIES
2000,EQT CORPORATION
2001,EQUIFAX INC
2002,EQUINIX INC
2003,EQUITABLE HOLDINGS INC
2004,EQUITRANS MIDSTREAM CORP
2005,EQUITY BANCSHARE INC
2006,EQUITY COMMONWEALTH
2007,EXTERRAN CORPORATION
2008,EXTRA SPACE STORAGE INC
2009,EXTREME NETWORKS INC
2010,EXXON MOBIL CORP
2011,EZCORP INC
2012,F5 NETWORKS INC
2013,FABRINET
2014,FACEBOOK INC
2015,FACTSET RESEARCH SYSTEMS
2016,FAIR ISAAC CORP
2017,FALCON MINERALS CORP (A)
2018,FARMER BROS CO
2019,FARMERS & MERCHANTS BNCP
2020,FARMERS NATL BANC CORP
2021,FARMLAND PARTNERS INC
2022,FARO TECHNOLOGIES INC
2023,FASTENAL CO
2024,FASTLY
2025,FATE THERAPEUTICS INC
2026,FB FINANCIAL CORP
2027,FBL FINANCIAL GROUP INC
2028,FEDERAL AGRIC MTG CO
2029,FEDERAL REALTY INVT
2030,FEDERAL SIGNAL CORP
2031,FEDERATED HERMES INC
2032,FEDEX CORP
2033,FEDNAT HOLDING COMPANY
2034,FENNEC PHARMACEUTICALS
2035,FERRO CORP
2036,FIBROGEN INC
2037,FIDELITY D&D BANCORP INC
2038,FIDELITY NATL INFO SVCS
2039,FIESTA RESTAURANT GROUP
2040,FIFTH THIRD BANCORP
2041,FINANCIAL INSTNS INC
2042,FIREEYE INC
2043,FIRST AMERICAN FINL CORP
2044,FIRST BANCORP INC
2045,FIRST BANCORP NC
2046,FIRST BANCORP PR
2047,FIRST BANCSHARES INC MS
2048,FIRST BANK WILLIAMSTOWN
2049,FIRST BUSEY CORP
2050,FIRST BUSINESS FINL SVCS
2051,FIRST CAPITAL INC
2052,FIRST CHOICE BANCORP
2053,FIRST CITIZENS BANCSHRS
2054,FIRST CMNTY BANCSHAR
2055,FIRST CMNTY CORP SC
2056,FORESTAR GROUP INC
2057,FORMFACTOR INC
2058,FORRESTER RESEARCH INC
2059,FORTERRA INC
2060,FORTINET INC
2061,FORTIVE CORPORATION
2062,FORTRESS BIOTECH INC
2063,FORTUNE BRDS HOME & SEC
2064,FORWARD AIR CORP
2065,FOSSIL GROUP INC
2066,FOSTER L B CO
2067,FOUNDATION BLDG MATERIAL
2068,FOUR CORNERS PPTY TRUST
2069,FOX CORPORATION CLASS A
2070,FOX CORPORATION CLASS B
2071,FOX FACTORY HOLDING CORP
2072,FRANCHISE GROUP
2073,FRANKLIN COVEY CO
2074,FRANKLIN ELECTRIC CO
2075,FRANKLIN FINANCIAL NTWK
2076,FRANKLIN FINANCIAL SERV
2077,FRANKLIN RESOURCES INC
2078,FRANKLIN STREET PPTYS CO
2079,FRANK'S INTERNATIONAL
2080,FREEPORT-MCMORAN INC
2081,FREQUENCY THERAPEUTICS
2082,FRESH DEL MONTE PRODUCE
2083,FRESHPET INC
2084,FRONT YARD RESIDENTIAL
2085,FRONTDOOR INC
2086,FRONTLINE LTD
2087,FRP HOLDINGS INC
2088,FS BANCORP INC
2089,FTI CONSULTING INC
2090,FUELCELL ENERGY INC
2091,FULCRUM THERAPEUTICS INC
2092,FULGENT GENETICS INC
2093,FULTON FINANCIAL CORP
2094,FUNKO CLASS A
2095,FUTUREFUEL CORPORATION
2096,FVCBANKCORP INC
2097,G1 THERAPEUTICS
2098,GAIA INC
2099,GAIN CAPITAL HLDNGS INC
2100,GALECTIN THERAPEUTICS
2101,GALERA THERAPEUTICS
2102,GALLAGHER ARTHUR J & CO
2103,GAMCO INVESTORS INC
2104,G-III APPAREL GROUP LTD
2105,GLOBUS MEDICAL INC
2106,GLU MOBILE INC
2107,GLYCOMIMETICS INC
2108,GMS INC
2109,GODADDY INC
2110,GOGO INC
2111,GOLAR LNG LTD BERMUDA
2112,GOLD RESOURCE CORP
2113,GOLDEN ENTERTAINMENT INC
2114,GOLDMAN SACHS GROUP INC
2115,GOODRICH PETROLEUM CORP
2116,GOODYEAR TIRE & RUBBER
2117,GOOSEHEAD INSURANCE
2118,GOPRO INC
2119,GORMAN RUPP CO
2120,GOSSAMER BIO
2121,GP STRATEGIES CORP
2122,GRACE W R & CO
2123,GRACO INC
2124,GRAFTECH INTERNATIONAL
2125,GRAHAM CORP
2126,GRAHAM HOLDINGS COMPANY
2127,GRAINGER WW INC
2128,GRAND CANYON EDUCATION
2129,GRANITE CONSTR INC
2130,GRANITE POINT MORTGAGE
2131,GRAPHIC PACKAGING HLDG
2132,GRAY TELEVISION INC
2133,GREAT AJAX CORP
2134,GREAT LAKES DREDGE & DOC
2135,GREAT SOUTHERN BANCORP
2136,GREAT WESTERN BANCORP
2137,GREEN BRICK PARTNERS INC
2138,GREEN DOT CORP
2139,GREEN PLAINS INC
2140,GREENBRIER COMPANIES INC
2141,GREENE COUNTY BANCORP
2142,GREENHILL & CO INC
2143,GREENLANE HOLDINGS
2144,GREENLIGHT CAPITAL RE LT
2145,GREENSKY
2146,GREIF INC
2147,GREIF INC
2148,GRID DYN HOLDINGS (A)
2149,GRIFFIN INDUSTRIAL RLTY
2150,GRIFFON CORP
2151,GRITSTONE ONCOLOGY
2152,GROCERY OUTLET HOLDING
2153,GROUP 1 AUTOMOTIVE INC
2154,HEALTHCARE SVCS GRP INC
2155,HEALTHCARE TR AMER INC
2156,HEALTHEQUITY INC
2157,HEALTHPEAK PROPERTIES
2158,HEALTHSTREAM INC
2159,HEARTLAND EXPRESS INC
2160,HEARTLAND FINANCIAL USA
2161,HECLA MINING CO
2162,HEICO CORP CL A
2163,HEICO CORP COMMON
2164,HEIDRICK & STRUGGLES
2165,HELEN OF TROY LTD
2166,HELIOS TECHNOLOGIES INC
2167,HELIX ENERGY SOLUTIONS
2168,HELMERICH & PAYNE INC
2169,HEMISPHERE MEDIA GROUP
2170,HENRY JACK & ASSOCIATES
2171,HERBALIFE NUTRITION LTD
2172,HERC HOLDING INC
2173,HERITAGE COMMERCE CORP
2174,HERITAGE CRYL CLEAN INC
2175,HERITAGE FINANCIAL CORP
2176,HERITAGE INS HLDGS INC
2177,HERMAN MILLER INC
2178,HERON THERAPEUTICS INC
2179,HERSHA HOSPITALITY TRUST
2180,HERSHEY COMPANY
2181,HERTZ GLOBAL HOLDINGS
2182,HESKA CORP
2183,HESS CORP
2184,HEWLETT PACKARD ENT
2185,HEXCEL CORP
2186,HF FOODS GROUP INC
2187,HIBBETT SPORTS INC
2188,HIGHWOODS PROPERTIES INC
2189,HILLENBRAND INC
2190,HILL-ROM HOLDINGS INC
2191,HILLTOP HOLDINGS INC
2192,HILTON GRAND VACATIONS
2193,HILTON WORLDWIDE HOLDING
2194,HINGHAM INSTN SVGS MASS
2195,HMS HOLDINGS CORP
2196,HNI CORPORATION
2197,HOLLYFRONTIER CORP
2198,HOLOGIC INC
2199,HOME BANCORP INC
2200,HOME BANCSHARES INC
2201,HOME DEPOT INC
2202,HOMESTREET INC
2203,II VI INC
2204,ILLINOIS TOOL WORKS INC
2205,ILLUMINA INC
2206,IMARA
2207,IMAX CORP
2208,IMMERSION CORP
2209,IMMUNIC INC
2210,IMMUNOGEN INC
2211,IMMUNOMEDICS INC
2212,IMMUNOVANT INC
2213,IMPINJ INC
2214,INCYTE CORP
2215,INDEPENDENCE HOLDING CO
2216,INDEPENDENCE RLTY TRUST
2217,INDEPENDENT BANK CORP
2218,INDEPENDENT BANK MA
2219,INDEPENDENT BK GROUP INC
2220,INDUSTRIAL LOGISTICS
2221,INFINERA CORP
2222,INFORMATION SERVICES GRP
2223,INFUSYSTEM HLDGS INC
2224,INGERSOLL-RAND INC
2225,INGEVITY CORPORATION
2226,INGLES MARKETS INC
2227,INGREDION INC
2228,INNOSPEC INC
2229,INNOVATIVE INDUSTRIAL
2230,INNOVIVA INC
2231,INOGEN INC
2232,INOVALON HOLDINGS INC
2233,INOVIO PHARMACEUTICALS
2234,INPHI CORP
2235,INSEEGO CORP
2236,INSIGHT ENTERPRISES INC
2237,INSMED INC
2238,INSPERITY INC
2239,INSPIRE MEDICAL SYSTEMS
2240,INSTALLED BLDNG PRODUCTS
2241,INSTEEL INDUSTRIES INC
2242,INSULET CORP
2243,INTEGER HOLDINGS CORP
2244,INTEGRA LIFESCIENCES
2245,INTEL CORP
2246,INTELLA THERAPEUTICS INC
2247,INTELLICHECK INC
2248,INTELLIGENT SYSTEMS CORP
2249,INTER PARFUMS INC
2250,INTERACTIVE BROKERS GRP
2251,INTERCEPT PHARMA INC
2252,JAZZ PHARMACEUTICALS PLC
2253,JB HUNT TRANS SVCS INC
2254,JBG SMITH PROPERTIES
2255,JEFFERIES FINANCIAL GRP
2256,JELD-WEN HOLDING INC
2257,JERNIGAN CAP INC
2258,JETBLUE AIRWAYS CORP
2259,JOHN BEAN TECH CORP
2260,JOHNSON & JOHNSON
2261,JOHNSON CONTROLS INTNL
2262,JOHNSON OUTDOORS INC
2263,JONES LANG LASALLE INC
2264,JOUNCE THERAPEUTICS INC
2265,JPMORGAN CHASE & CO
2266,JUNIPER NETWORKS INC
2267,K12 INC
2268,KADANT INC
2269,KADMON HOLIDINGS INC
2270,KAISER ALUMINUM CORP
2271,KALA PHARMACEUTICALS
2272,KALEIDO BIOSCIENCES
2273,KALVISTA PHARMACEUTICALS
2274,KAMAN CORP
2275,KANSAS CITY SOUTHERN
2276,KAR AUCTION SERVICES INC
2277,KARUNA THERAPEUTICS INC
2278,KARYOPHARM THERAPEUTICS
2279,KB HOME
2280,KBR INC
2281,KEARNY FINANCIAL CORP
2282,KELLOGG CO
2283,KELLY SERVICES INC
2284,KEMPER CORPORATION
2285,KENNAMETAL INC
2286,KENNEDY-WILSON HLDGS INC
2287,KEROS THERAPEUTICS
2288,KEURIG DR PEPPER INC
2289,KEYCORP
2290,KEYSIGHT TECHNOLOGIES
2291,KEZAR LIFE SCIENCES
2292,KFORCE INC
2293,KILROY REALTY CORP
2294,KIMBALL ELECTRONICS INC
2295,KIMBALL INTERNATIONAL
2296,KIMBERLY CLARK CORP
2297,KIMCO REALTY CORP
2298,KINDER MORGAN INC
2299,KINDRED BIOSCIENCES INC
2300,KINIKSA PHARMACEUTICALS
2301,LEAR CORP
2302,LEGACY HOUSING CORP
2303,LEGG MASON INC
2304,LEGGETT & PLATT INC
2305,LEIDOS HOLDINGS INC
2306,LEMAITRE VASCULAR INC
2307,LENDINGCLUB CORPORATION
2308,LENDINGTREE INC
2309,LENNAR CORP CL A
2310,LENNAR CORP CL B
2311,LENNOX INTERNATIONAL INC
2312,LEVEL ONE BANCORP INC
2313,LEXICON PHARMACEUTICALS
2314,LEXINGTON REALTY TRUST
2315,LGI HOMES INC
2316,LHC GROUP INC
2317,LIBERTY BRAVES SERIES A
2318,LIBERTY BRAVES SERIES C
2319,LIBERTY BROADBAND CL A
2320,LIBERTY BROADBAND CL C
2321,LIBERTY FORMULA 1 SER A
2322,LIBERTY FORMULA 1 SER C
2323,LIBERTY LATIN AMERICA A
2324,LIBERTY LATIN AMERICA C
2325,LIBERTY OILFIELD SERVICE
2326,LIBERTY SIRIUSXM SER A
2327,LIBERTY SIRIUSXM SER C
2328,LIBERTY TRIPADVISOR HLDG
2329,LIFE STORAGE INC
2330,LIFETIME BRANDS INC
2331,LIFEVANTAGE CORP
2332,LIGAND PHARMACEUTICALS
2333,LILLY ELI & CO
2334,LIMELIGHT NETWORKS INC
2335,LIMESTONE BANCORP INC
2336,LIMONEIRA CO
2337,LINCOLN ELECTRIC HLDGS
2338,LINCOLN NATIONAL CORP
2339,LINDBLAD EXPEDITIONS INC
2340,LINDE PLC
2341,LINDSAY CORP
2342,LIONS GATE ENT CLASS A
2343,LIONS GATE ENT CLASS B
2344,LIQUIDA TECHNOLOGIES INC
2345,LIQUIDITY SERVICES INC
2346,LITHIA MOTORS INC
2347,LITTELFUSE INC
2348,LIVANOVA PLC
2349,LIVE NATION ENT INC
2350,MALLINCKRODT PLC
2351,MANHATTAN ASSOCS INC
2352,MANITOWOC CO INC
2353,MANNKIND CORP
2354,MANPOWERGROUP
2355,MANTECH INTERNATIONAL
2356,MARATHON OIL CORP
2357,MARATHON PETROLEUM CORP
2358,MARCUS & MILLICHAP
2359,MARCUS CORP
2360,MARINE PRODUCTS CORP
2361,MARINEMAX INC
2362,MARINUS PHARMACEUTICALS
2363,MARKEL CORP
2364,MARKER THERAPEUTICS INC
2365,MARKETAXESS HOLDINGS INC
2366,MARLIN BUSINESS SVCS
2367,MARRIOTT INTL INC
2368,MARRIOTT VAC WORLD CORP
2369,MARRONE BIO INNOVATIONS
2370,MARSH & MCLENNAN COS
2371,MARTEN TRANS LTD
2372,MARTIN MARIETTA MTLS
2373,MARVELL TECHNOLOGY GROUP
2374,MASCO CORP
2375,MASIMO CORPORATION
2376,MASONITE INTL CORP
2377,MASTEC INC
2378,MASTECH DIGITAL INC
2379,MASTERCARD INC
2380,MASTERCRAFT BOAT HOLDING
2381,MATADOR RES CO
2382,MATCH GROUP INC
2383,MATERION CORPORATION
2384,MATRIX SERVICE CO
2385,MATSON INC
2386,MATTEL INC
2387,MATTHEWS INTERNATIONAL
2388,MAUI LAND & PINEAPPLE CO
2389,MAXAR TECHNOLOGIES INC
2390,MAXIM INTEGRATED PRODS
2391,MAXIMUS INC
2392,MAXLINEAR INC
2393,MAYVILLE ENGINEERING
2394,MBIA INC
2395,MCCORMICK & CO INC
2396,MCDONALDS CORP
2397,MCGRATH RENTCORP
2398,MCKESSON CORP
2399,MIDWESTONE FINL GROUP
2400,MILESTONE SCIENTIFIC INC
2401,MILLER INDUSTRIES INC
2402,MIMECAST LTD
2403,MINERALS TECHNOLOGIES
2404,MINERVA NEUROSCIENCES
2405,MIRATI THERAPEUTICS INC
2406,MIRUM PHARMACEUTICALS
2407,MISONIX INC
2408,MISTRAS GROUP INC
2409,MITEK SYS INC
2410,MKS INSTRUMENTS INC
2411,MMA CAPITAL HOLDINGS INC
2412,MOBILE MINI INC
2413,MOBILEIRON INC
2414,MODEL N INC
2415,MODERNA
2416,MODINE MANUFACTURING CO
2417,MOELIS & CO
2418,MOHAWK INDUSTRIES INC
2419,MOLECULAR TEMPLATES
2420,MOLINA HEALTHCARE INC
2421,MOLOSON COORS BEVERAGE
2422,MOMENTA PHARMACEUTICALS
2423,MONARCH CASINO & RESORT
2424,MONDELEZ INTERNATIONAL
2425,MONEYGRAM INTERNATIONAL
2426,MONGODB
2427,MONMOUTH REAL ESTATE
2428,MONOLITHIC POWER SYSTEMS
2429,MONRO INC
2430,MONSTER BEVERAGE CORP
2431,MONTAGE RESOURCES CORP
2432,MOODYS CORP
2433,MOOG INC
2434,MORGAN STANLEY
2435,MORNINGSTAR INC
2436,MORPHIC HOLDING INC
2437,MOSAIC COMPANY
2438,MOTORCAR PTS AMERICA INC
2439,MOTOROLA SOLUTIONS INC
2440,MOVADO GROUP INC
2441,MR. COOPER GROUP INC
2442,MRC GLOBAL INC
2443,MSA SAFETY INC
2444,MSC INDL DIRECT INC
2445,MSCI INC
2446,MSG NETWORKS INC
2447,MTS SYSTEMS CORP
2448,NEOGEN CORP
2449,NEOGENOMICS INC
2450,NEOLEUKIN THERAPEUTICS
2451,NEOPHOTONICS CORP
2452,NESCO HOLDINGS INC (A)
2453,NETAPP INC
2454,NETFLIX INC
2455,NETGEAR INC
2456,NETSCOUT SYSTEMS INC
2457,NEUBASE THERAPEUTICS
2458,NEUROBO PHARMACEUTICALS
2459,NEUROCRINE BIOSCIENCES
2460,NEVRO CORP
2461,NEW AGE BEVERAGES CORP
2462,NEW JERSEY RESOURCES
2463,NEW RELIC INC
2464,NEW RESIDENTIAL INVT
2465,NEW SR INVT GROUP INC
2466,NEW YORK CMNTY BANCORP
2467,NEW YORK MTG TR INC
2468,NEW YORK TIMES CO
2469,NEWELL BRANDS INC
2470,NEWMARK GROUP INC
2471,NEWMARKET CORPORATION
2472,NEWMONT CORPORATION
2473,NEWPARK RESOURCES INC
2474,NEWS CORP CL A
2475,NEWS CORP CL B
2476,NEXPOINT RESIDENTIAL TR
2477,NEXSTAR MEDIA GROUP INC
2478,NEXTCURE
2479,NEXTDECADE
2480,NEXTERA ENERGY INC
2481,NEXTGEN HEALTHCARE INC
2482,NEXTIER OILFIELD SOL
2483,NGM BIOPHARMACEUTICALS
2484,NI HOLDINGS INC
2485,NIC INC
2486,NICOLET BANKSHARES INC
2487,NIELSEN HOLDINGS PLC
2488,NIKE INC
2489,NISOURCE INC
2490,NL INDUSTRIES INC
2491,NLIGHT
2492,NMI HLDGS INC
2493,NN INC
2494,NOBLE ENERGY INC
2495,NOODLES & COMPANY
2496,NORDIC AMERICAN TANKER
2497,OLD DOMINION FREIGHT
2498,OLD NATIONAL BANCORP
2499,OLD REPUBLIC INTL CORP
2500,OLD SECOND BANCORP INC
2501,OLIN CORP
2502,OLLIES BARGAIN OUTLET
2503,OLYMPIC STEEL INC
2504,OMEGA FLEX INC
2505,OMEGA HEALTHCARE INVS
2506,OMEROS CORP
2507,OMNICELL INC
2508,OMNICOM GROUP INC
2509,ON SEMICONDUCTOR CORP
2510,ONCOCYTE CORPORATION
2511,ONE GAS INC
2512,ONE LIBERTY PROPERTIES
2513,ONEMAIN HOLDINGS INC
2514,ONEOK INC
2515,ONESPAN INC
2516,ONESPAWORLD HOLDINGS
2517,ONEWATER MARINE
2518,ONTO INNOVATION INC
2519,OOMA INC
2520,OP BANCORP
2521,OPKO HEALTH INC
2522,OPORTUN FINANCIAL
2523,OPPENHEIMER HOLDINGS INC
2524,OPTIMIZERX CORP
2525,OPTINOSE INC
2526,OPTION CARE HEALTH INC
2527,ORACLE CORP
2528,ORASURE TECHNOLOGIES INC
2529,ORBCOMM INC
2530,ORCHID ISLAND CAPITAL
2531,ORGANOGENESIS
2532,ORGENESIS INC
2533,ORIC PHARMACEUTICALS
2534,ORIGIN BANCORP
2535,ORION ENERGY SYSTEMS INC
2536,ORION ENGINEERED CARBONS
2537,ORMAT TECHNOLOGIES INC
2538,ORRSTOWN FINL SVCS INC
2539,ORTHOFIX MEDICAL INC
2540,ORTHOPEDIATRICS CORP
2541,OSHKOSH CORP
2542,OSI SYSTEMS INC
2543,OSMOTICA PHARMACEUTICALS
2544,OTIS WORLDWIDE
2545,OTTER TAIL CORP
2546,PCTEL INC
2547,PDC ENERGY INC
2548,PDF SOLUTIONS INC
2549,PDL BIOPHARMA INC
2550,PDL COMMUNITY BANCORP
2551,PEABODY ENERGY CORP
2552,PEAPACK-GLADSTONE FINL
2553,PEBBLEBROOK HOTEL TRUST
2554,PEGASYSTEMS INC
2555,PELOTON INTERACTIVE
2556,PENN NATIONAL GAMING INC
2557,PENN VIRGINIA CORP
2558,PENNANT GROUP
2559,PENNS WOODS BANCORP INC
2560,PENNYMAC FINL SVCS INC
2561,PENNYMAC MORTGAGE INV
2562,PENSKE AUTOMOTIVE GROUP
2563,PENTAIR PLC
2564,PENUMBRA INC
2565,PEOPLES BANCORP INC
2566,PEOPLES BANCORP N C INC
2567,PEOPLES FINL SVCS CORP
2568,PEOPLES UNITED FINANCIAL
2569,PEOPLES UTAH BANCORP
2570,PEPSICO INC
2571,PERDOCEO EDUCATION CORP
2572,PERFICIENT INC
2573,PERFORMANCE FOOD GROUP
2574,PERKINELMER INC
2575,PERRIGO CO PLC
2576,PERSONALIS INC
2577,PERSPECTA
2578,PETIQ
2579,PETMED EXPRESS INC
2580,PFENEX INC
2581,PFIZER INC
2582,PFSWEB INC
2583,PG&E CORP
2584,PGT INNOVATIONS INC
2585,PHASEBIO PHARMACEUTICALS
2586,PHATHOM PHARMACEUTICALS
2587,PHIBRO ANIMAL HEALTH
2588,PHILIP MORRIS INTL
2589,PHILLIPS 66
2590,PHOTRONICS INC
2591,PHREESIA INC
2592,PHYSICIANS REALTY TRUST
2593,PICO HOLDINGS INC
2594,PIEDMONT OFFICE RLTY TR
2595,PRICE T ROWE GROUP INC
2596,PRICESMART INC
